Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AccountManagement,Chrome 115.0.0.0,,,2023-08-10 03:34:16,2023-08-10 03:54:21,20m - 5.507s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_016,Chrome 115.0.0.0,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,2023-08-10 03:34:16,2023-08-10 03:36:25,2m - 9.388s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 03:34:17,2023-08-10 03:34:19,2.950s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-10 03:34:19,2023-08-10 03:35:26,1m - 6.936s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 03:35:26,2023-08-10 03:35:27,0.242s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-10 03:35:27,2023-08-10 03:35:28,0.971s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:35:28,2023-08-10 03:35:54,25.956s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-10 03:35:54,2023-08-10 03:36:17,23.495s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 115.0.0.0,,,2023-08-10 03:36:17,2023-08-10 03:36:18,0.573s,PASSED
"click(findTestObject(""AccountManagement/UpdatePeronalData_Account""))",Chrome 115.0.0.0,,,2023-08-10 03:36:18,2023-08-10 03:36:24,5.924s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/updatePage_Account""), 0)",Chrome 115.0.0.0,,,2023-08-10 03:36:24,2023-08-10 03:36:25,1.504s,PASSED
name = customkeywords.myKeywords.randomString(),Chrome 115.0.0.0,,,2023-08-10 03:36:25,2023-08-10 03:36:25,0.033s,PASSED
"setText(findTestObject(""AccountManagement/UpdatePeronalData_Account""), name)",Chrome 115.0.0.0,,,2023-08-10 03:36:25,2023-08-10 03:36:25,0.275s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_017,Chrome 115.0.0.0,Verify the user able to add new Personal shipping address,,2023-08-10 03:36:25,2023-08-10 03:38:44,2m - 18.540s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 03:36:26,2023-08-10 03:36:28,2.376s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-10 03:36:28,2023-08-10 03:37:15,46.719s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 03:37:15,2023-08-10 03:37:15,0.211s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-10 03:37:15,2023-08-10 03:37:16,0.961s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:37:16,2023-08-10 03:37:52,36.091s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-10 03:37:52,2023-08-10 03:38:38,45.895s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 115.0.0.0,,,2023-08-10 03:38:38,2023-08-10 03:38:39,0.510s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 115.0.0.0,,,2023-08-10 03:38:39,2023-08-10 03:38:44,5.183s,PASSED
"click(findTestObject(""Checkout/AddAddressButtonPopup_checkout""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:38:44,2023-08-10 03:38:44,0.150s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_018,Chrome 115.0.0.0,Verify the user able to add new Click & Collect address address,,2023-08-10 03:38:44,2023-08-10 03:41:59,3m - 14.724s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 03:38:44,2023-08-10 03:38:46,2.171s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-10 03:38:46,2023-08-10 03:39:32,45.451s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 03:39:32,2023-08-10 03:39:32,0.185s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-10 03:39:32,2023-08-10 03:39:33,1.028s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:39:33,2023-08-10 03:40:13,40.162s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-10 03:40:13,2023-08-10 03:41:12,59.204s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 115.0.0.0,,,2023-08-10 03:41:12,2023-08-10 03:41:14,1.940s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 115.0.0.0,,,2023-08-10 03:41:14,2023-08-10 03:41:20,5.569s,PASSED
"click(findTestObject(""AccountManagement/ClickAndCollectStores_accounts""))",Chrome 115.0.0.0,,,2023-08-10 03:41:20,2023-08-10 03:41:28,7.521s,PASSED
"click(findTestObject(""AccountManagement/SelectStateClickNCollection_Account""))",Chrome 115.0.0.0,,,2023-08-10 03:41:28,2023-08-10 03:41:59,31.186s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_019,Chrome 115.0.0.0,Verify the last added Store address is displayed in the top section as a priority,,2023-08-10 03:41:59,2023-08-10 03:44:10,2m - 11.336s,FAILED
