Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ShopingCart,Chrome 115.0.0.0,,,2023-08-10 03:18:33,2023-08-10 03:34:10,15m - 36.921s,FAILED
,,,,,,,
Test Cases/ShoppingCart/TS_SMOKE_SUITE_026,Chrome 115.0.0.0,"To verify that for Anonymous user system display the Login overlay after clicking on the ""Pagar"" button during checkout",,2023-08-10 03:18:33,2023-08-10 03:21:57,3m - 23.998s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 03:18:34,2023-08-10 03:18:37,3.002s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-10 03:18:37,2023-08-10 03:19:41,1m - 3.577s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 03:19:41,2023-08-10 03:19:41,0.229s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SL], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:19:41,2023-08-10 03:19:53,11.793s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 115.0.0.0,,,2023-08-10 03:19:53,2023-08-10 03:21:12,1m - 19.675s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 115.0.0.0,,,2023-08-10 03:21:12,2023-08-10 03:21:26,13.836s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""))",Chrome 115.0.0.0,,,2023-08-10 03:21:26,2023-08-10 03:21:57,31.361s,FAILED
,,,,,,,
Test Cases/ShoppingCart/TS_SMOKE_SUITE_027,Chrome 115.0.0.0,To verify that the user is able to create account from shopping cart page,,2023-08-10 03:21:57,2023-08-10 03:25:06,3m - 8.767s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 03:21:58,2023-08-10 03:22:00,2.263s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-10 03:22:00,2023-08-10 03:22:45,44.587s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 03:22:45,2023-08-10 03:22:45,0.205s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SL], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:22:45,2023-08-10 03:22:52,7.097s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 115.0.0.0,,,2023-08-10 03:22:52,2023-08-10 03:24:23,1m - 31.491s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 115.0.0.0,,,2023-08-10 03:24:23,2023-08-10 03:24:35,11.432s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""))",Chrome 115.0.0.0,,,2023-08-10 03:24:35,2023-08-10 03:25:06,31.395s,FAILED
,,,,,,,
Test Cases/ShoppingCart/TS_SMOKE_SUITE_028,Chrome 115.0.0.0,To verify that user is able to login from Shopping Cart page,,2023-08-10 03:25:06,2023-08-10 03:28:04,2m - 57.436s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 03:25:06,2023-08-10 03:25:09,2.362s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-10 03:25:09,2023-08-10 03:25:57,48.057s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 03:25:57,2023-08-10 03:25:57,0.255s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SL], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:25:57,2023-08-10 03:26:04,7.000s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 115.0.0.0,,,2023-08-10 03:26:04,2023-08-10 03:27:19,1m - 14.945s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 115.0.0.0,,,2023-08-10 03:27:19,2023-08-10 03:27:32,13.228s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""))",Chrome 115.0.0.0,,,2023-08-10 03:27:32,2023-08-10 03:28:04,31.333s,FAILED
,,,,,,,
Test Cases/ShoppingCart/TS_SMOKE_SUITE_029,Chrome 115.0.0.0,"To verify that the logged in user is navigated to  “One page Checkout"" by clicking on the  “Comprar"" button in the shopping cart page",,2023-08-10 03:28:04,2023-08-10 03:31:17,3m - 13.362s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 03:28:04,2023-08-10 03:28:06,2.183s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-10 03:28:06,2023-08-10 03:28:50,43.473s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 03:28:50,2023-08-10 03:28:50,0.229s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-10 03:28:50,2023-08-10 03:28:51,0.923s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:28:51,2023-08-10 03:29:30,38.995s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:29:30,2023-08-10 03:30:17,47.614s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 115.0.0.0,,,2023-08-10 03:30:17,2023-08-10 03:30:36,18.278s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 115.0.0.0,,,2023-08-10 03:30:36,2023-08-10 03:30:46,9.833s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""))",Chrome 115.0.0.0,,,2023-08-10 03:30:46,2023-08-10 03:31:17,31.470s,FAILED
,,,,,,,
Test Cases/ShoppingCart/TS_SMOKE_SUITE_030,Chrome 115.0.0.0,"To verify that the logged in user is navigated to  “One page Checkout"" by clicking on the  “Comprar Ahor"" button displayed for individual items in the shopping cart page",,2023-08-10 03:31:17,2023-08-10 03:34:10,2m - 52.968s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 03:31:17,2023-08-10 03:31:20,2.273s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-10 03:31:20,2023-08-10 03:32:05,45.371s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 03:32:05,2023-08-10 03:32:05,0.219s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-10 03:32:05,2023-08-10 03:32:06,1.014s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:32:06,2023-08-10 03:32:32,25.616s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:32:32,2023-08-10 03:33:08,36.630s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 115.0.0.0,,,2023-08-10 03:33:08,2023-08-10 03:33:29,20.246s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 115.0.0.0,,,2023-08-10 03:33:29,2023-08-10 03:33:39,10.011s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""))",Chrome 115.0.0.0,,,2023-08-10 03:33:39,2023-08-10 03:34:10,31.313s,FAILED
