Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Search,Chrome 115.0.0.0,,,2023-08-10 03:03:59,2023-08-10 03:18:28,14m - 29.042s,FAILED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_059,Chrome 115.0.0.0,To verify the default display of the products per page in the search result page,search,2023-08-10 03:04:00,2023-08-10 03:06:34,2m - 34.393s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 03:04:00,2023-08-10 03:04:03,3.056s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 03:04:03,2023-08-10 03:05:08,1m - 4.317s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:05:08,2023-08-10 03:05:19,11.394s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/product_56_PDP""), 0)",Chrome 115.0.0.0,"last product at a page  not 45

",,2023-08-10 03:05:19,2023-08-10 03:06:33,1m - 13.791s,PASSED
"verifyElementNotPresent(findTestObject(""PDPPage/product_57_PDP""), 0)",Chrome 115.0.0.0,,,2023-08-10 03:06:33,2023-08-10 03:06:33,0.457s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-10 03:06:33,2023-08-10 03:06:34,0.859s,PASSED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_060,Chrome 115.0.0.0,To verify the functionality of facet selection in search result page.,,2023-08-10 03:06:34,2023-08-10 03:07:48,1m - 14.178s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 03:06:34,2023-08-10 03:06:36,1.463s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 03:06:36,2023-08-10 03:07:19,43.425s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:07:19,2023-08-10 03:07:26,6.851s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 115.0.0.0,,,2023-08-10 03:07:26,2023-08-10 03:07:27,0.737s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 03:07:27,2023-08-10 03:07:34,6.792s,PASSED
