Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkout,Chrome 115.0.0.0,,,2023-08-10 08:00:58,2023-08-10 08:49:46,48m - 47.638s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_072,Chrome 115.0.0.0,To verify the functionality of adding a new Personal shipping address in OPC flow for logged in user,,2023-08-10 08:00:58,2023-08-10 08:04:31,3m - 32.739s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 08:00:59,2023-08-10 08:01:04,5.103s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-10 08:01:04,2023-08-10 08:02:19,1m - 15.140s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 08:02:19,2023-08-10 08:02:20,0.272s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-10 08:02:20,2023-08-10 08:02:21,0.940s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 08:02:21,2023-08-10 08:02:47,26.035s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 08:02:47,2023-08-10 08:03:31,44.172s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 115.0.0.0,,,2023-08-10 08:03:31,2023-08-10 08:03:42,11.447s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 115.0.0.0,,,2023-08-10 08:03:42,2023-08-10 08:04:00,17.529s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""))",Chrome 115.0.0.0,,,2023-08-10 08:04:00,2023-08-10 08:04:31,31.340s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_073,Chrome 115.0.0.0,To verify the functionality of editing the Personal shipping address  in checkout flow for logged in user,,2023-08-10 08:04:31,2023-08-10 08:09:11,4m - 39.651s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 08:04:32,2023-08-10 08:04:34,2.371s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 08:04:34,2023-08-10 08:05:20,46.265s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 08:05:20,2023-08-10 08:05:21,0.260s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-10 08:05:21,2023-08-10 08:05:22,0.944s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":Username, ""password"":Password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 08:05:22,2023-08-10 08:05:50,28.587s,PASSED
"callTestCase(findTestCase(""CommonMethods/EmptyCart_RunAt_HP""), [:], OPTIONAL)",Chrome 115.0.0.0,,,2023-08-10 08:05:50,2023-08-10 08:06:28,37.931s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 115.0.0.0,,,2023-08-10 08:06:28,2023-08-10 08:06:29,1.153s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLProduct], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 08:06:29,2023-08-10 08:06:36,7.150s,PASSED
"click(findTestObject(""PLPPage/product1_PLP""), OPTIONAL)",Chrome 115.0.0.0,,,2023-08-10 08:06:36,2023-08-10 08:08:36,1m - 59.857s,PASSED
"click(findTestObject(""PDPPage/AddToCart_PDP""))",Chrome 115.0.0.0,,,2023-08-10 08:08:36,2023-08-10 08:09:11,34.527s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_075,Chrome 115.0.0.0,"For a login client, if a Click & Collect store is configured in the profile as default, it must appear preselected in One Page checkout",,2023-08-10 08:09:11,2023-08-10 08:15:11,5m - 59.807s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 08:09:11,2023-08-10 08:09:14,2.250s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 08:09:14,2023-08-10 08:10:06,52.461s,PASSED
