Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Search,Chrome 107.0.0.0,,,2023-08-10 12:17:24,2023-08-10 12:36:39,19m - 14.260s,FAILED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_059,Chrome 107.0.0.0,To verify the default display of the products per page in the search result page,search,2023-08-10 12:17:26,2023-08-10 12:18:27,1m - 0.925s,FAILED
"openBrowser("""")",Chrome 107.0.0.0,,,2023-08-10 12:17:28,2023-08-10 12:17:40,12.788s,PASSED
navigateToUrl(url),Chrome 107.0.0.0,,,2023-08-10 12:17:40,2023-08-10 12:18:27,46.146s,FAILED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_060,Chrome 107.0.0.0,To verify the functionality of facet selection in search result page.,,2023-08-10 12:18:27,2023-08-10 12:22:43,4m - 15.999s,FAILED
"openBrowser("""")",Chrome 107.0.0.0,,,2023-08-10 12:18:28,2023-08-10 12:18:33,4.392s,PASSED
navigateToUrl(url),Chrome 107.0.0.0,,,2023-08-10 12:18:33,2023-08-10 12:20:02,1m - 29.139s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:20:02,2023-08-10 12:20:12,10.736s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 107.0.0.0,,,2023-08-10 12:20:12,2023-08-10 12:20:14,1.314s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:20:14,2023-08-10 12:22:29,2m - 14.877s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), 0)",Chrome 107.0.0.0,,,2023-08-10 12:22:29,2023-08-10 12:22:30,0.946s,PASSED
"a = getText(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:22:30,2023-08-10 12:22:30,0.612s,PASSED
"click(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:22:30,2023-08-10 12:22:32,2.129s,PASSED
"b = getText(findTestObject(""PLPPage/facetes/selectedfacet1_PLP""))",Chrome 107.0.0.0,,,2023-08-10 12:22:32,2023-08-10 12:22:42,9.364s,PASSED
if (a == b),Chrome 107.0.0.0,,,2023-08-10 12:22:42,2023-08-10 12:22:42,0.001s,PASSED
else,Chrome 107.0.0.0,,,2023-08-10 12:22:42,2023-08-10 12:22:42,0.017s,FAILED
closeBrowser(),Chrome 107.0.0.0,,,2023-08-10 12:22:42,2023-08-10 12:22:43,0.938s,PASSED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_061,Chrome 107.0.0.0,To verify the functionality of pagination in search result page.,search,2023-08-10 12:22:43,2023-08-10 12:26:35,3m - 51.975s,FAILED
"openBrowser("""")",Chrome 107.0.0.0,,,2023-08-10 12:22:43,2023-08-10 12:22:45,1.717s,PASSED
navigateToUrl(url),Chrome 107.0.0.0,,,2023-08-10 12:22:45,2023-08-10 12:23:43,58.037s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:23:43,2023-08-10 12:23:50,7.109s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 107.0.0.0,,,2023-08-10 12:23:50,2023-08-10 12:23:52,1.401s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:23:52,2023-08-10 12:25:41,1m - 49.753s,PASSED
delay(5),Chrome 107.0.0.0,,,2023-08-10 12:25:41,2023-08-10 12:25:46,5.014s,PASSED
a1 = getUrl(),Chrome 107.0.0.0,,,2023-08-10 12:25:46,2023-08-10 12:25:47,0.043s,PASSED
out.println(a1),Chrome 107.0.0.0,,,2023-08-10 12:25:47,2023-08-10 12:25:47,0.025s,PASSED
"a = a1.contains(""page-2"")",Chrome 107.0.0.0,,,2023-08-10 12:25:47,2023-08-10 12:25:47,0.001s,PASSED
"scrollToElement(findTestObject(""PLPPage/pagenation_1_PLP""), 0)",Chrome 107.0.0.0,,,2023-08-10 12:25:47,2023-08-10 12:25:47,0.397s,PASSED
delay(10),Chrome 107.0.0.0,,,2023-08-10 12:25:47,2023-08-10 12:25:57,10.007s,PASSED
