Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage,Chrome 115.0.0.0,,,2023-08-10 02:45:37,2023-08-10 03:03:55,18m - 18.100s,FAILED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_001,Chrome 115.0.0.0,To Verify that user is able to the access the site by typing Redesign URL in the browse.,,2023-08-10 02:45:37,2023-08-10 02:46:25,47.502s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 02:45:38,2023-08-10 02:45:41,3.183s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 02:45:41,2023-08-10 02:46:23,42.478s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:46:23,2023-08-10 02:46:24,0.517s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-10 02:46:24,2023-08-10 02:46:25,0.803s,PASSED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_002,Chrome 115.0.0.0,"To verify  that system display the following link in the header
1.Departmentos
2.Marcas
3.Credito
4.Mesa de regalosa 
5.Search text box
6.Iniciar sesion
7.Ubica tu tienda 
8.Mis pedidos
9.Ayuda",,2023-08-10 02:46:25,2023-08-10 02:47:18,53.121s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 02:46:25,2023-08-10 02:46:26,1.400s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 02:46:26,2023-08-10 02:47:12,45.739s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:12,2023-08-10 02:47:13,0.464s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Departamentos""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:13,2023-08-10 02:47:13,0.653s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand1_HP""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:13,2023-08-10 02:47:14,0.325s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand2_HP""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:14,2023-08-10 02:47:14,0.422s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand3_HP""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:14,2023-08-10 02:47:14,0.342s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand4_HP""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:14,2023-08-10 02:47:15,0.324s,PASSED
"verifyElementPresent(findTestObject(""HomePage/mesa_de_regalos_HP""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:15,2023-08-10 02:47:15,0.433s,PASSED
"verifyElementPresent(findTestObject(""HomePage/credito_HP""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:15,2023-08-10 02:47:15,0.316s,PASSED
"verifyElementPresent(findTestObject(""HomePage/MainSearchbar_HP""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:15,2023-08-10 02:47:16,0.315s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Iniciar sesion""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:16,2023-08-10 02:47:16,0.338s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Tiendas_HP""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:16,2023-08-10 02:47:16,0.315s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Mis Compras_hp""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:16,2023-08-10 02:47:17,0.341s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Ayuda_HP""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:47:17,2023-08-10 02:47:17,0.336s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-10 02:47:17,2023-08-10 02:47:18,0.796s,PASSED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_003,Chrome 115.0.0.0,To verify the display of L1 category flyout on mouse hover the Departmentos link,,2023-08-10 02:47:18,2023-08-10 02:48:08,49.829s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 02:47:18,2023-08-10 02:47:20,1.408s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 02:47:20,2023-08-10 02:48:04,44.075s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 115.0.0.0,,,2023-08-10 02:48:04,2023-08-10 02:48:04,0.445s,PASSED
"mouseOver(findTestObject(""HomePage/Departamentos""))",Chrome 115.0.0.0,,,2023-08-10 02:48:04,2023-08-10 02:48:05,0.911s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L1_Category1_HP""))",Chrome 115.0.0.0,,,2023-08-10 02:48:05,2023-08-10 02:48:05,0.378s,PASSED
"mouseOver(findTestObject(""HomePage/L1_Category1_HP""))",Chrome 115.0.0.0,,,2023-08-10 02:48:05,2023-08-10 02:48:06,0.635s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L2CategoryInFlyout_HP""))",Chrome 115.0.0.0,,,2023-08-10 02:48:06,2023-08-10 02:48:06,0.418s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L3CategoriesInFlyout_HP""))",Chrome 115.0.0.0,,,2023-08-10 02:48:06,2023-08-10 02:48:07,0.464s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 115.0.0.0,,,2023-08-10 02:48:07,2023-08-10 02:48:08,0.788s,PASSED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_006,Chrome 115.0.0.0,"To verify that the user is navigated to  “Mesa de Regalos"" page by clicking on the  “Mesa de Regalos"" link on the header section.",,2023-08-10 02:48:08,2023-08-10 02:49:18,1m - 10.415s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 02:48:08,2023-08-10 02:48:09,1.360s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 02:48:09,2023-08-10 02:48:51,42.068s,PASSED
