Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Search,Chrome 115.0.0.0,,,2023-08-10 04:52:00,2023-08-10 04:56:52,4m - 51.093s,FAILED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_060,Chrome 115.0.0.0,To verify the functionality of facet selection in search result page.,,2023-08-10 04:52:01,2023-08-10 04:53:36,1m - 35.206s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 04:52:01,2023-08-10 04:52:04,3.005s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 04:52:04,2023-08-10 04:52:56,51.193s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 04:52:56,2023-08-10 04:53:03,7.469s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 115.0.0.0,,,2023-08-10 04:53:03,2023-08-10 04:53:06,2.972s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 04:53:06,2023-08-10 04:53:13,6.774s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), 0)",Chrome 115.0.0.0,,,2023-08-10 04:53:13,2023-08-10 04:53:26,13.020s,PASSED
"a = getText(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 04:53:26,2023-08-10 04:53:26,0.339s,PASSED
"click(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 04:53:26,2023-08-10 04:53:27,0.471s,PASSED
"b = getText(findTestObject(""PLPPage/facetes/selectedfacet1_PLP""))",Chrome 115.0.0.0,,,2023-08-10 04:53:27,2023-08-10 04:53:35,8.627s,PASSED
if (a == b),Chrome 115.0.0.0,,,2023-08-10 04:53:35,2023-08-10 04:53:35,0.001s,PASSED
else,Chrome 115.0.0.0,,,2023-08-10 04:53:35,2023-08-10 04:53:35,0.009s,FAILED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-10 04:53:35,2023-08-10 04:53:36,0.832s,PASSED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_061,Chrome 115.0.0.0,To verify the functionality of pagination in search result page.,search,2023-08-10 04:53:36,2023-08-10 04:56:52,3m - 15.521s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 04:53:36,2023-08-10 04:53:38,1.492s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 04:53:38,2023-08-10 04:54:31,53.021s,PASSED
