Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Search,Chrome 107.0.0.0,,,2023-08-10 12:36:45,2023-08-10 12:42:57,6m - 12.850s,FAILED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_059,Chrome 107.0.0.0,To verify the default display of the products per page in the search result page,search,2023-08-10 12:36:45,2023-08-10 12:37:56,1m - 10.399s,FAILED
"openBrowser("""")",Chrome 107.0.0.0,,,2023-08-10 12:36:46,2023-08-10 12:36:50,4.124s,PASSED
navigateToUrl(url),Chrome 107.0.0.0,,,2023-08-10 12:36:50,2023-08-10 12:37:22,32.160s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:37:22,2023-08-10 12:37:55,33.306s,FAILED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_060,Chrome 107.0.0.0,To verify the functionality of facet selection in search result page.,,2023-08-10 12:37:56,2023-08-10 12:40:44,2m - 48.688s,FAILED
"openBrowser("""")",Chrome 107.0.0.0,,,2023-08-10 12:37:56,2023-08-10 12:37:59,2.414s,PASSED
navigateToUrl(url),Chrome 107.0.0.0,,,2023-08-10 12:37:59,2023-08-10 12:38:47,48.342s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:38:47,2023-08-10 12:38:55,8.330s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 107.0.0.0,,,2023-08-10 12:38:55,2023-08-10 12:38:57,1.145s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:38:57,2023-08-10 12:40:33,1m - 36.692s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), 0)",Chrome 107.0.0.0,,,2023-08-10 12:40:33,2023-08-10 12:40:34,0.453s,PASSED
"a = getText(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:40:34,2023-08-10 12:40:34,0.415s,PASSED
"click(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:40:34,2023-08-10 12:40:35,0.653s,PASSED
"b = getText(findTestObject(""PLPPage/facetes/selectedfacet1_PLP""))",Chrome 107.0.0.0,,,2023-08-10 12:40:35,2023-08-10 12:40:43,8.516s,PASSED
if (a == b),Chrome 107.0.0.0,,,2023-08-10 12:40:43,2023-08-10 12:40:43,0.000s,PASSED
else,Chrome 107.0.0.0,,,2023-08-10 12:40:43,2023-08-10 12:40:43,0.017s,FAILED
closeBrowser(),Chrome 107.0.0.0,,,2023-08-10 12:40:43,2023-08-10 12:40:44,0.876s,PASSED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_061,Chrome 107.0.0.0,To verify the functionality of pagination in search result page.,search,2023-08-10 12:40:44,2023-08-10 12:42:57,2m - 13.240s,FAILED
"openBrowser("""")",Chrome 107.0.0.0,,,2023-08-10 12:40:45,2023-08-10 12:40:46,1.598s,PASSED
navigateToUrl(url),Chrome 107.0.0.0,,,2023-08-10 12:40:46,2023-08-10 12:41:44,57.723s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:41:44,2023-08-10 12:41:54,10.119s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 107.0.0.0,,,2023-08-10 12:41:54,2023-08-10 12:41:55,0.987s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:41:55,2023-08-10 12:42:02,7.095s,PASSED
delay(5),Chrome 107.0.0.0,,,2023-08-10 12:42:02,2023-08-10 12:42:07,5.004s,PASSED
a1 = getUrl(),Chrome 107.0.0.0,,,2023-08-10 12:42:07,2023-08-10 12:42:08,0.811s,PASSED
out.println(a1),Chrome 107.0.0.0,,,2023-08-10 12:42:08,2023-08-10 12:42:08,0.036s,PASSED
"a = a1.contains(""page-2"")",Chrome 107.0.0.0,,,2023-08-10 12:42:08,2023-08-10 12:42:08,0.033s,PASSED
"scrollToElement(findTestObject(""PLPPage/pagenation_1_PLP""), 0)",Chrome 107.0.0.0,,,2023-08-10 12:42:08,2023-08-10 12:42:10,1.486s,PASSED
delay(10),Chrome 107.0.0.0,,,2023-08-10 12:42:10,2023-08-10 12:42:20,10.006s,PASSED
"click(findTestObject(""PLPPage/pagenation_2_PLP""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:42:20,2023-08-10 12:42:20,0.649s,PASSED
delay(10),Chrome 107.0.0.0,,,2023-08-10 12:42:20,2023-08-10 12:42:30,10.012s,PASSED
out.println(a),Chrome 107.0.0.0,,,2023-08-10 12:42:30,2023-08-10 12:42:30,0.002s,PASSED
delay(5),Chrome 107.0.0.0,,,2023-08-10 12:42:30,2023-08-10 12:42:35,5.021s,PASSED
"scrollToElement(findTestObject(""PLPPage/pagenation_1_PLP""), 0)",Chrome 107.0.0.0,,,2023-08-10 12:42:35,2023-08-10 12:42:36,0.412s,PASSED
delay(10),Chrome 107.0.0.0,,,2023-08-10 12:42:36,2023-08-10 12:42:46,10.012s,PASSED
"click(findTestObject(""PLPPage/pagenation_1_PLP""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2023-08-10 12:42:46,2023-08-10 12:42:47,0.704s,PASSED
delay(10),Chrome 107.0.0.0,,,2023-08-10 12:42:47,2023-08-10 12:42:57,10.007s,PASSED
if (a == true),Chrome 107.0.0.0,,,2023-08-10 12:42:57,2023-08-10 12:42:57,0.001s,PASSED
else,Chrome 107.0.0.0,,,2023-08-10 12:42:57,2023-08-10 12:42:57,0.002s,FAILED
b1 = getUrl(),Chrome 107.0.0.0,,,2023-08-10 12:42:57,2023-08-10 12:42:57,0.045s,PASSED
"b = b1.contains(""page-1"")",Chrome 107.0.0.0,,,2023-08-10 12:42:57,2023-08-10 12:42:57,0.001s,PASSED
out.println(b1),Chrome 107.0.0.0,,,2023-08-10 12:42:57,2023-08-10 12:42:57,0.001s,PASSED
if (b == true),Chrome 107.0.0.0,,,2023-08-10 12:42:57,2023-08-10 12:42:57,0.001s,PASSED
closeBrowser(),Chrome 107.0.0.0,,,2023-08-10 12:42:57,2023-08-10 12:42:57,0.831s,PASSED
