Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkout,Chrome 115.0.0.0,,,2023-08-10 09:27:02,2023-08-10 09:55:53,28m - 50.846s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_072,Chrome 115.0.0.0,To verify the functionality of adding a new Personal shipping address in OPC flow for logged in user,,2023-08-10 09:27:03,2023-08-10 09:30:07,3m - 4.455s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 09:27:04,2023-08-10 09:27:08,3.908s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 09:27:08,2023-08-10 09:28:11,1m - 2.819s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 09:28:11,2023-08-10 09:28:11,0.339s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-10 09:28:11,2023-08-10 09:28:12,1.481s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 09:28:12,2023-08-10 09:28:52,39.299s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLProduct], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 09:28:52,2023-08-10 09:29:36,44.345s,PASSED
"click(findTestObject(""PDPPage/AddToCart_PDP""))",Chrome 115.0.0.0,,,2023-08-10 09:29:36,2023-08-10 09:30:07,31.356s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_073,Chrome 115.0.0.0,To verify the functionality of editing the Personal shipping address  in checkout flow for logged in user,,2023-08-10 09:30:07,2023-08-10 09:34:17,4m - 9.998s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 09:30:08,2023-08-10 09:30:10,2.398s,PASSED
navigateToUrl(url),Chrome 115.0.0.0,,,2023-08-10 09:30:10,2023-08-10 09:31:04,53.287s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-10 09:31:04,2023-08-10 09:31:04,0.273s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-10 09:31:04,2023-08-10 09:31:05,0.944s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":Username, ""password"":Password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 09:31:05,2023-08-10 09:31:44,38.881s,PASSED
"callTestCase(findTestCase(""CommonMethods/EmptyCart_RunAt_HP""), [:], OPTIONAL)",Chrome 115.0.0.0,,,2023-08-10 09:31:44,2023-08-10 09:32:33,49.646s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 115.0.0.0,,,2023-08-10 09:32:33,2023-08-10 09:32:35,1.555s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLProduct], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-10 09:32:35,2023-08-10 09:32:42,6.961s,PASSED
"click(findTestObject(""PLPPage/product1_PLP""), OPTIONAL)",Chrome 115.0.0.0,,,2023-08-10 09:32:42,2023-08-10 09:33:00,18.258s,PASSED
"click(findTestObject(""PDPPage/AddToCart_PDP""))",Chrome 115.0.0.0,,,2023-08-10 09:33:00,2023-08-10 09:33:14,13.958s,PASSED
"click(findTestObject(""HomePage/bag_header_HP""))",Chrome 115.0.0.0,,,2023-08-10 09:33:14,2023-08-10 09:33:18,3.928s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 115.0.0.0,,,2023-08-10 09:33:18,2023-08-10 09:33:22,3.908s,PASSED
"click(findTestObject(""OPCPage/ChangeAddress_Checkout""))",Chrome 115.0.0.0,,,2023-08-10 09:33:22,2023-08-10 09:33:34,12.464s,PASSED
"click(findTestObject(""OPCPage/3DotButton2_Checkout""))",Chrome 115.0.0.0,,,2023-08-10 09:33:34,2023-08-10 09:33:37,2.308s,PASSED
"click(findTestObject(""OPCPage/EditAddress_Checkout""))",Chrome 115.0.0.0,,,2023-08-10 09:33:37,2023-08-10 09:33:37,0.574s,PASSED
"setText(findTestObject(""OPCPage/shortName_addAddress_opc""), ShortName)",Chrome 115.0.0.0,,,2023-08-10 09:33:37,2023-08-10 09:33:44,6.628s,PASSED
"click(findTestObject(""OPCPage/ContinueButtonAddAddress_Checkout""))",Chrome 115.0.0.0,,,2023-08-10 09:33:44,2023-08-10 09:33:44,0.447s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 115.0.0.0,,,2023-08-10 09:33:44,2023-08-10 09:34:17,33.084s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_077,Chrome 115.0.0.0,To verify the functionality of new  adding card  in checkout flow for logged in user,,2023-08-10 09:34:17,2023-08-10 09:37:36,3m - 18.745s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-10 09:34:18,2023-08-10 09:34:20,2.331s,PASSED
